source,tokenizer,token,count
pantip,pam_bpe,"challenge,",1
pantip,pam_bpe,involved,1
pantip,pam_bpe,several,1
pantip,pam_bpe,countries.,1
pantip,pam_bpe,“For,1
pantip,pam_bpe,"instance,",1
pantip,pam_bpe,here,2
pantip,pam_bpe,things,1
pantip,pam_bpe,"safe,",1
pantip,pam_bpe,thanks,1
pantip,pam_bpe,early,1
pantip,pam_bpe,action,1
pantip,pam_bpe,government,1
pantip,pam_bpe,which,1
pantip,pam_bpe,took,1
pantip,pam_bpe,including,1
pantip,pam_bpe,requiring,1
pantip,pam_bpe,masks,1
pantip,pam_bpe,"public,",1
pantip,pam_bpe,initiating,1
pantip,pam_bpe,testing.,1
pantip,pam_bpe,So,1
pantip,pam_bpe,seem,1
pantip,pam_bpe,"controlled,",1
pantip,pam_bpe,degree,2
pantip,pam_bpe,"possible,",1
pantip,pam_bpe,spread,1
pantip,pam_bpe,virus.,1
pantip,pam_bpe,“We,2
pantip,pam_bpe,"vessels,",1
pantip,pam_bpe,captains,2
pantip,pam_bpe,processing-facility,1
pantip,pam_bpe,"workers,",2
pantip,pam_bpe,places,1
pantip,pam_bpe,"Wewak,",1
pantip,pam_bpe,Papua,1
pantip,pam_bpe,Guinea.,1
pantip,pam_bpe,making,1
pantip,pam_bpe,sure,1
pantip,pam_bpe,either,1
pantip,pam_bpe,COVID-19-free,1
pantip,pam_bpe,vessels,1
pantip,pam_bpe,concurrence,1
pantip,pam_bpe,return,1
pantip,pam_bpe,countries,1
pantip,pam_bpe,manner,1
pantip,pam_bpe,reduces,1
pantip,pam_bpe,any,2
pantip,pam_bpe,exposure,1
pantip,pam_bpe,"virus,”",1
pantip,pam_bpe,customers,1
pantip,pam_bpe,needs,2
pantip,pam_bpe,concerns,1
pantip,pam_bpe,addressed.,1
pantip,pam_bpe,At,2
pantip,pam_bpe,"point,",1
pantip,pam_bpe,few,1
pantip,pam_bpe,"instances,",1
pantip,pam_bpe,believe,1
pantip,pam_bpe,successful,1
pantip,pam_bpe,regard.”,1
pantip,pam_bpe,appreciate,1
pantip,pam_bpe,much,1
pantip,pam_bpe,more,4
pantip,pam_bpe,face-to-face,1
pantip,pam_bpe,interactions,2
pantip,pam_bpe,since,1
pantip,pam_bpe,outbreak,2
pantip,pam_bpe,"“Chiefly,",1
pantip,pam_bpe,emphasised,1
pantip,pam_bpe,importance,1
pantip,pam_bpe,interpersonal,1
pantip,pam_bpe,interaction.,1
pantip,pam_bpe,Although,1
pantip,pam_bpe,video,1
pantip,pam_bpe,"conferences,",1
pantip,pam_bpe,telephone,1
pantip,pam_bpe,calls,1
pantip,pam_bpe,emails,1
pantip,pam_bpe,provide,1
pantip,pam_bpe,useful,1
pantip,pam_bpe,communication,1
pantip,pam_bpe,"platforms,",1
pantip,pam_bpe,remains,1
pantip,pam_bpe,interact,1
pantip,pam_bpe,safely,2
pantip,pam_bpe,"colleagues,",1
pantip,pam_bpe,staff,2
pantip,pam_bpe,customers.,1
pantip,pam_bpe,value,1
pantip,pam_bpe,human-to-human,1
pantip,pam_bpe,even,1
pantip,pam_bpe,more.”,1
pantip,pam_bpe,Local,1
pantip,pam_bpe,management,3
pantip,pam_bpe,means,1
pantip,pam_bpe,near-normal,1
pantip,pam_bpe,Noro,1
pantip,pam_bpe,"Islands,",1
pantip,pam_bpe,"normal,",1
pantip,pam_bpe,scaling,1
pantip,pam_bpe,workers.,1
pantip,pam_bpe,Even,1
pantip,pam_bpe,though,1
pantip,pam_bpe,partly,1
pantip,pam_bpe,owned,1
pantip,pam_bpe,United,1
pantip,pam_bpe,States-based,1
pantip,pam_bpe,"Trimarine,",1
pantip,pam_bpe,managers,1
pantip,pam_bpe,"locals,",1
pantip,pam_bpe,Ocean.,1
pantip,pam_bpe,supplied,1
pantip,pam_bpe,solely,1
pantip,pam_bpe,National,2
pantip,pam_bpe,Fisheries,1
pantip,pam_bpe,Development,1
pantip,pam_bpe,purse-seine,1
pantip,pam_bpe,fleet;,1
pantip,pam_bpe,absence,1
pantip,pam_bpe,expatriate,1
pantip,pam_bpe,normal.,1
pantip,pam_bpe,Joe,1
pantip,pam_bpe,"Hamby,",1
pantip,pam_bpe,board,1
pantip,pam_bpe,"Company,",1
pantip,pam_bpe,learnt,1
pantip,pam_bpe,lot,1
pantip,pam_bpe,pandemic.,2
pantip,pam_bpe,“Because,1
pantip,pam_bpe,SolTuna’s,1
pantip,pam_bpe,almost,1
pantip,pam_bpe,"Islanders,",1
pantip,pam_bpe,during,1
pantip,pam_bpe,expatriates,1
pantip,pam_bpe,evacuate,1
pantip,pam_bpe,"countries,”",1
pantip,pam_bpe,Hamby,1
pantip,pam_bpe,“By,1
pantip,pam_bpe,"contrast,",1
pantip,pam_bpe,produce,1
pantip,pam_bpe,badly,1
pantip,pam_bpe,needed,1
pantip,pam_bpe,both,1
pantip,pam_bpe,domestic,1
pantip,pam_bpe,export,1
pantip,pam_bpe,markets.”,1
pantip,pam_bpe,TXT,1
pantip,pam_bpe,txt,1
pantip,pam_bpe,10M,1
pantip,pam_bpe,9s.,1
pantip,pam_bpe,Vivo,1
pantip,pam_bpe,S1pro.,1
pantip,pam_bpe,6900,1
pantip,pam_bpe,s1,2
pantip,pam_bpe,prp,1
pantip,pam_bpe,❤️BLACKPINK,1
pantip,pam_bpe,X,6
pantip,pam_bpe,SAMSUNG❤️,1
pantip,pam_bpe,Design,3
pantip,pam_bpe,Art,6
pantip,pam_bpe,Direction(D&AD),1
pantip,pam_bpe,Awards,3
pantip,pam_bpe,Ceremony,3
pantip,pam_bpe,D&amp;AD,2
pantip,pam_bpe,(Design,1
pantip,pam_bpe,Direction),1
pantip,pam_bpe,1962,1
pantip,pam_bpe,Cannes,1
pantip,pam_bpe,(Black,1
pantip,pam_bpe,Pencil),4
pantip,pam_bpe,Grand,1
pantip,pam_bpe,Prix,1
pantip,pam_bpe,(Yellow,1
pantip,pam_bpe,(Graphite,1
pantip,pam_bpe,Silver,1
pantip,pam_bpe,(Wood,1
pantip,pam_bpe,Bronze,1
pantip,pam_bpe,#danceAwesome,1
pantip,pam_bpe,Samsung,3
pantip,pam_bpe,Direction,1
pantip,pam_bpe,(D&amp;AD),1
pantip,pam_bpe,”awesome,1
pantip,pam_bpe,"screen,",1
pantip,pam_bpe,awesome,1
pantip,pam_bpe,"camera,",1
pantip,pam_bpe,long-lasting,1
pantip,pam_bpe,battery,1
pantip,pam_bpe,life”😂,1
pantip,pam_bpe,https://www.dandad.org/awards/professional/2020/232558/samsung-galaxy-a-danceawesome/,1
pantip,pam_bpe,https://n.news.naver.com/mnews/article/015/0004364415?sid=105&amp;lfrom=twitter,1
pantip,pam_bpe,Airpods,1
pantip,pam_bpe,airpods,2
pantip,pam_bpe,USPS,2
pantip,pam_bpe,Priority,1
pantip,pam_bpe,Departed,4
pantip,pam_bpe,BKK/TH,1
pantip,pam_bpe,Track,2
pantip,pam_bpe,8/6,1
pantip,pam_bpe,16/6,1
pantip,pam_bpe,Tracking,4
pantip,pam_bpe,15/6,1
pantip,pam_bpe,21/6,1
pantip,pam_bpe,15/06/2563,1
pantip,pam_bpe,02:46,1
pantip,pam_bpe,1545,2
pantip,pam_bpe,LZ660113805US,1
pantip,pam_bpe,History,2
pantip,pam_bpe,"18,",3
pantip,pam_bpe,8:15,2
pantip,pam_bpe,pm,3
pantip,pam_bpe,"BANGKOK,",2
pantip,pam_bpe,THAILAND,2
pantip,pam_bpe,Your,2
pantip,pam_bpe,item,2
pantip,pam_bpe,departed,1
pantip,pam_bpe,transfer,1
pantip,pam_bpe,airport,4
pantip,pam_bpe,"INTERNATIONAL,",1
pantip,pam_bpe,pm.,1
pantip,pam_bpe,currently,1
pantip,pam_bpe,transit,1
pantip,pam_bpe,destination.,1
pantip,pam_bpe,1:28,1
pantip,pam_bpe,"TAIPEI,",1
pantip,pam_bpe,TAIWAN,1
pantip,pam_bpe,"16,",1
pantip,pam_bpe,12:12,1
pantip,pam_bpe,SAN,1
pantip,pam_bpe,"FRANCISCO,",1
pantip,pam_bpe,UNITED,1
pantip,pam_bpe,STATES,1
pantip,pam_bpe,"9,",2
pantip,pam_bpe,12:53,1
pantip,pam_bpe,Accepted,1
pantip,pam_bpe,Origin,2
pantip,pam_bpe,Facility,1
pantip,pam_bpe,"PUYALLUP,",2
pantip,pam_bpe,98375,2
pantip,pam_bpe,"8,",1
pantip,pam_bpe,1:39,1
pantip,pam_bpe,Shipment,1
pantip,pam_bpe,"Received,",1
pantip,pam_bpe,Package,1
pantip,pam_bpe,Acceptance,1
pantip,pam_bpe,Pending,1
pantip,pam_bpe,Topic,1
pantip,pam_bpe,"$.resultPoll.render("""");",1
pantip,pam_bpe,19),1
pantip,pam_bpe,Over,1
pantip,pam_bpe,acting,1
pantip,pam_bpe,🙇🙇,1
pantip,pam_bpe,-18,1
pantip,pam_bpe,-26.,1
pantip,pam_bpe,16-17,2
pantip,pam_bpe,Google,7
pantip,pam_bpe,IPHONE,1
pantip,pam_bpe,ios,3
pantip,pam_bpe,55555555555555,1
pantip,pam_bpe,๖,7
pantip,pam_bpe,ฺ,1
pantip,pam_bpe,https://youtu.be/EtE2wj15bhA,1
pantip,pam_bpe,๖.,1
pantip,pam_bpe,๑๒,2
pantip,pam_bpe,๑๘,1
pantip,pam_bpe,๒๒,1
pantip,pam_bpe,ตรัส,2
pantip,pam_bpe,๔,1
pantip,pam_bpe,๖.๑.,1
pantip,pam_bpe,๖.๒.,1
pantip,pam_bpe,โศก,4
pantip,pam_bpe,COVID,3
pantip,pam_bpe,lockdown,1
pantip,pam_bpe,God's,3
pantip,pam_bpe,menu,2
pantip,pam_bpe,Stray,2
pantip,pam_bpe,34,2
pantip,pam_bpe,2.9xx,1
pantip,pam_bpe,B1,3
pantip,pam_bpe,wax,2
pantip,pam_bpe,3.5,2
pantip,pam_bpe,Mobile,2
pantip,pam_bpe,"""TOT",1
pantip,pam_bpe,"Learn""",1
pantip,pam_bpe,Sim,3
pantip,pam_bpe,TOTmobile,3
pantip,pam_bpe,Learn,6
pantip,pam_bpe,66,1
pantip,pam_bpe,4G,6
pantip,pam_bpe,(4,1
pantip,pam_bpe,mbps),1
pantip,pam_bpe,#3,3
pantip,pam_bpe,31,3
pantip,pam_bpe,https://shop.totmobile.net/shop/products/TOT-SIM-FOR-LEARN.aspx,1
pantip,pam_bpe,&gt;&gt;,12
pantip,pam_bpe,(activate),1
pantip,pam_bpe,2564,1
pantip,pam_bpe,led,3
pantip,pam_bpe,lg32,1
pantip,pam_bpe,lg,2
pantip,pam_bpe,nake,1
pantip,pam_bpe,director,2
pantip,pam_bpe,buyer,2
pantip,pam_bpe,sweet,1
pantip,pam_bpe,killer,1
pantip,pam_bpe,==,3
pantip,pam_bpe,*********************************************************************,1
pantip,pam_bpe,Link,2
pantip,pam_bpe,-2,2
pantip,pam_bpe,https://pantip.com/topic/39855253,1
pantip,pam_bpe,https://pantip.com/topic/39861391,1
pantip,pam_bpe,https://pantip.com/topic/39870016,1
pantip,pam_bpe,https://pantip.com/topic/39891591,1
pantip,pam_bpe,https://pantip.com/topic/39915246,1
pantip,pam_bpe,https://pantip.com/topic/39925840,1
pantip,pam_bpe,https://pantip.com/topic/39946493,1
pantip,pam_bpe,https://pantip.com/topic/39953959,1
pantip,pam_bpe,12-13,1
pantip,pam_bpe,https://pantip.com/topic/39963123,1
pantip,pam_bpe,14-15,2
pantip,pam_bpe,https://pantip.com/topic/39983334,1
pantip,pam_bpe,https://pantip.com/topic/39983357,1
pantip,pam_bpe,**********************************************************************,1
pantip,pam_bpe,Halloween,1
pantip,pam_bpe,eve,1
pantip,pam_bpe,cardcaptor,1
pantip,pam_bpe,sakura,3
pantip,pam_bpe,Gs,1
pantip,pam_bpe,181,1
pantip,pam_bpe,รงค์,4
pantip,pam_bpe,สุวรรณ,5
pantip,pam_bpe,international,1
pantip,pam_bpe,flight,1
pantip,pam_bpe,CC,5
pantip,pam_bpe,Truemove,1
pantip,pam_bpe,Facebook,14
pantip,pam_bpe,92%,1
pantip,pam_bpe,01012000,1
pantip,pam_bpe,84,3
pantip,pam_bpe,(all,1
pantip,pam_bpe,member),1
pantip,pam_bpe,23-26,1
pantip,pam_bpe,29,5
pantip,pam_bpe,ig,6
pantip,pam_bpe,@nakit_architect,1
pantip,pam_bpe,pascal,2
pantip,pam_bpe,set,3
pantip,pam_bpe,2700,1
pantip,pam_bpe,OE,2
pantip,pam_bpe,AM,3
pantip,pam_bpe,CTR,3
pantip,pam_bpe,https://aftermarket.ctr.co.kr/,2
pantip,pam_bpe,https://www.facebook.com/CTRth/posts/1183188435357314,2
pantip,pam_bpe,oneplus6,2
pantip,pam_bpe,find,2
pantip,pam_bpe,oneplus,1
pantip,pam_bpe,oneplus8,1
pantip,pam_bpe,oxygen,1
pantip,pam_bpe,os,1
pantip,pam_bpe,Steam,2
pantip,pam_bpe,re5,1
pantip,pam_bpe,WeCard,1
pantip,pam_bpe,hbd,2
pantip,pam_bpe,[BTS],1
pantip,pam_bpe,Stay,5
pantip,pam_bpe,Recochoku,2
pantip,pam_bpe,iTunes,1
pantip,pam_bpe,",UK",1
pantip,pam_bpe,JAPAN,3
pantip,pam_bpe,"Canada,",1
pantip,pam_bpe,Brazil,1
pantip,pam_bpe,",Australia",1
pantip,pam_bpe,France,1
pantip,pam_bpe,Love,5
pantip,pam_bpe,(Jpn,1
pantip,pam_bpe,ver.),1
pantip,pam_bpe,2018,3
pantip,pam_bpe,『CDTVライブ!ライブ!』,1
pantip,pam_bpe,TBS,1
pantip,pam_bpe,💜⚡️,1
pantip,pam_bpe,Bios,2
pantip,pam_bpe,Boot,4
pantip,pam_bpe,boot,2
pantip,pam_bpe,USB,1
pantip,pam_bpe,window,11
pantip,pam_bpe,bios,7
pantip,pam_bpe,msx,1
pantip,pam_bpe,125,1
pantip,pam_bpe,DM,1
pantip,pam_bpe,192.168.0.xxx,1
pantip,pam_bpe,server,1
pantip,pam_bpe,100-200,2
pantip,pam_bpe,port,1
pantip,pam_bpe,100M,1
pantip,pam_bpe,user,1
pantip,pam_bpe,authen,1
pantip,pam_bpe,prequel,1
pantip,pam_bpe,Shokugeki,1
pantip,pam_bpe,soma,1
pantip,pam_bpe,ss5,1
pantip,pam_bpe,ss6,1
pantip,pam_bpe,)...,1
pantip,pam_bpe,COVID-19-,1
pantip,pam_bpe,8.83,1
pantip,pam_bpe,21/6/2020,2
pantip,pam_bpe,"170,700",1
pantip,pam_bpe,"8,749,190",1
pantip,pam_bpe,"466,045",1
pantip,pam_bpe,5.2%,1
pantip,pam_bpe,48.3%,1
pantip,pam_bpe,"4,266,722",1
pantip,pam_bpe,"4,563",1
pantip,pam_bpe,220,1
pantip,pam_bpe,Guayana,1
pantip,pam_bpe,Esequiba,1
pantip,pam_bpe,20/6/2020,1
pantip,pam_bpe,https://pantip.com/topic/39998245,1
pantip,pam_bpe,56,1
pantip,pam_bpe,*****,2
pantip,pam_bpe,****,4
pantip,pam_bpe,ct,1
pantip,pam_bpe,40-50%,1
pantip,pam_bpe,20%,1
pantip,pam_bpe,8-19,1
pantip,pam_bpe,*******,1
pantip,pam_bpe,Move,2
pantip,pam_bpe,iAM,4
pantip,pam_bpe,friend,1
pantip,pam_bpe,PS4,7
pantip,pam_bpe,😂😂,2
pantip,pam_bpe,200K,1
pantip,pam_bpe,ศัก,5
pantip,pam_bpe,100-150,1
pantip,pam_bpe,180K,1
pantip,pam_bpe,Kick,1
pantip,pam_bpe,punch,1
pantip,pam_bpe,NCT127,1
pantip,pam_bpe,Ridin,1
pantip,pam_bpe,NCTDREAM,1
pantip,pam_bpe,WayV,1
pantip,pam_bpe,Punch,1
pantip,pam_bpe,Turn,1
pantip,pam_bpe,fullbody,1
pantip,pam_bpe,thisshop,2
pantip,pam_bpe,agoda,6
pantip,pam_bpe,cash,6
pantip,pam_bpe,log,3
pantip,pam_bpe,Hello,2
pantip,pam_bpe,what,2
pantip,pam_bpe,want,1
pantip,pam_bpe,head,1
pantip,pam_bpe,Fate,1
pantip,pam_bpe,UBW,1
pantip,pam_bpe,servants,1
pantip,pam_bpe,saber,1
pantip,pam_bpe,สิง,27
pantip,pam_bpe,2.5*2.5,1
pantip,pam_bpe,🙏🏼🙏🏼🙏🏼,1
pantip,pam_bpe,JJNY,4
pantip,pam_bpe,/SUPER,1
pantip,pam_bpe,8.9,1
pantip,pam_bpe,./,5
pantip,pam_bpe,https://www.thansettakij.com/content/politics/439198,1
pantip,pam_bpe,72%,1
pantip,pam_bpe,"1,108",1
pantip,pam_bpe,15-19,1
pantip,pam_bpe,62.16%,1
pantip,pam_bpe,57.22%,1
pantip,pam_bpe,56.12%,1
pantip,pam_bpe,27.79%,1
pantip,pam_bpe,25.78%,1
pantip,pam_bpe,25.59%,1
pantip,pam_bpe,18.65%,1
pantip,pam_bpe,72.20%,1
pantip,pam_bpe,27.80%,1
pantip,pam_bpe,54.26%,1
pantip,pam_bpe,14.36%,1
pantip,pam_bpe,13.83%,1
pantip,pam_bpe,9.57%,1
pantip,pam_bpe,7.98%,1
pantip,pam_bpe,35.76%,1
pantip,pam_bpe,24.35%,1
pantip,pam_bpe,13.99%,1
pantip,pam_bpe,13.21%,1
pantip,pam_bpe,12.69%,1
pantip,pam_bpe,54.15%,1
pantip,pam_bpe,25.99%,1
pantip,pam_bpe,19.86%,1
pantip,pam_bpe,SUPER,1
pantip,pam_bpe,https://www.dailynews.co.th/politics/781004,1
pantip,pam_bpe,(SUPER,1
pantip,pam_bpe,POLL),1
pantip,pam_bpe,"1,539",1
pantip,pam_bpe,91.8,1
pantip,pam_bpe,88.7,1
pantip,pam_bpe,86.1,1
pantip,pam_bpe,8.7,1
pantip,pam_bpe,7.9,1
pantip,pam_bpe,89.6,1
pantip,pam_bpe,10.4,1
pantip,pam_bpe,91.4,1
pantip,pam_bpe,8.6,1
pantip,pam_bpe,92.9,1
pantip,pam_bpe,7.1,1
pantip,pam_bpe,77.2,1
pantip,pam_bpe,22.8,1
pantip,pam_bpe,🥺🙏,1
pantip,pam_bpe,ไฉน,1
pantip,pam_bpe,?.?,1
pantip,pam_bpe,ฃ,2
pantip,pam_bpe,u17,1
pantip,pam_bpe,U17,1
pantip,pam_bpe,TFEX,1
pantip,pam_bpe,+2.xx,1
pantip,pam_bpe,🙏🏻,6
pantip,pam_bpe,500-900,1
pantip,pam_bpe,e20s,2
pantip,pam_bpe,evo,3
pantip,pam_bpe,95s,1
pantip,pam_bpe,Value,1
pantip,pam_bpe,Limit,1
pantip,pam_bpe,"200,",1
pantip,pam_bpe,Voice,1
pantip,pam_bpe,"100min,",1
pantip,pam_bpe,Net,1
pantip,pam_bpe,4Mbps.,1
pantip,pam_bpe,List,1
pantip,pam_bpe,philips,1
pantip,pam_bpe,202el,1
pantip,pam_bpe,[TS6]*~{,2
pantip,pam_bpe,}~*#4092,1
pantip,pam_bpe,}~*#40,1
pantip,pam_bpe,91,2
pantip,pam_bpe,https://pantip.com/topic/39999172/comment199,1
pantip,pam_bpe,[AF12]{,1
pantip,pam_bpe,},1
pantip,pam_bpe,#340,1
pantip,pam_bpe,7HD,3
pantip,pam_bpe,https://pantip.com/topic/39983453,1
pantip,pam_bpe,Cr.ch7hd_entertainmentCh7HDDramaSociety,1
pantip,pam_bpe,"2020""",1
pantip,pam_bpe,Finals,1
pantip,pam_bpe,37,4
pantip,pam_bpe,https://www.bot.or.th/Thai/PressandSpeeches/Press/2020/Pages/n3363.aspx,3
pantip,pam_bpe,"...""",2
pantip,pam_bpe,"A,",3
pantip,pam_bpe,"B,",3
pantip,pam_bpe,C,3
pantip,pam_bpe,ทรวง,40
pantip,pam_bpe,KTB,1
pantip,pam_bpe,OTP,5
pantip,pam_bpe,AirPlay,1
pantip,pam_bpe,Shopee,1
pantip,pam_bpe,centers,1
pantip,pam_bpe,30k,2
pantip,pam_bpe,BMW,2
pantip,pam_bpe,X1,3
pantip,pam_bpe,35k,1
pantip,pam_bpe,https://youtu.be/MQoqtT4yVL0,1
pantip,pam_bpe,😃,2
pantip,pam_bpe,555😅,2
pantip,pam_bpe,😄,4
pantip,pam_bpe,ๆ😔,1
pantip,pam_bpe,(Update),5
pantip,pam_bpe,(Exam),5
pantip,pam_bpe,(Review),4
pantip,pam_bpe,https://goo.gl/Bjgk89,4
pantip,pam_bpe,MP3-P029,1
pantip,pam_bpe,3-5,4
pantip,pam_bpe,082-8551615,8
pantip,pam_bpe,Line,37
pantip,pam_bpe,ID,13
pantip,pam_bpe,Panisara_test,8
pantip,pam_bpe,PDF,8
pantip,pam_bpe,e-mail),4
pantip,pam_bpe,-.,4
pantip,pam_bpe,MP3,26
pantip,pam_bpe,699,24
pantip,pam_bpe,983-0-97701-3,4
pantip,pam_bpe,549-2-17930-4,4
pantip,pam_bpe,https://www.facebook.com/dimonload1,4
pantip,pam_bpe,https://www.,24
pantip,pam_bpe,.com,4
pantip,pam_bpe,S-OVF,1
pantip,pam_bpe,EM10,3
pantip,pam_bpe,III,4
pantip,pam_bpe,OVF,1
pantip,pam_bpe,ิย์,2
pantip,pam_bpe,https://www.beartai.com/news/25582,1
pantip,pam_bpe,Grammar,3
pantip,pam_bpe,MP3-,1
pantip,pam_bpe,link,4
pantip,pam_bpe,https://homedeedee.com/%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1-%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD-%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%A1-%E0%B9%83%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B1%E0%B8%AA%E0%B9%80%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%9F%E0%B8%97%E0%B9%8C%E0%B8%9A%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B1%E0%B8%99/,1
pantip,pam_bpe,2pm,1
pantip,pam_bpe,got7,1
pantip,pam_bpe,twice,1
pantip,pam_bpe,snsd,4
pantip,pam_bpe,seveenteen,1
pantip,pam_bpe,monsta,1
pantip,pam_bpe,leonardo,1
pantip,pam_bpe,dicaprio,1
pantip,pam_bpe,ไพร,6
pantip,pam_bpe,ๆๆๆๆๆๆ,3
pantip,pam_bpe,ๆๆๆๆๆๆๆๆๆๆ,1
pantip,pam_bpe,Iphone,4
pantip,pam_bpe,8+,1
pantip,pam_bpe,7+,2
pantip,pam_bpe,50-60,2
pantip,pam_bpe,k,1
pantip,pam_bpe,k😑,1
pantip,pam_bpe,😩,1
pantip,pam_bpe,😘😘,1
pantip,pam_bpe,5s,4
pantip,pam_bpe,i6,1
pantip,pam_bpe,JD,2
pantip,pam_bpe,central,1
pantip,pam_bpe,m31,1
pantip,pam_bpe,45,7
pantip,pam_bpe,Live,2
pantip,pam_bpe,Alone,1
pantip,pam_bpe,live,6
pantip,pam_bpe,alone,1
pantip,pam_bpe,viu,5
pantip,pam_bpe,2015,4
pantip,pam_bpe,j7prime,2
pantip,pam_bpe,samsung,4
pantip,pam_bpe,(kpop),1
pantip,pam_bpe,AWEEK,1
pantip,pam_bpe,Four,1
pantip,pam_bpe,Three(1.4.3),1
pantip,pam_bpe,Cloud,1
pantip,pam_bpe,Nothing's,1
pantip,pam_bpe,over,1
pantip,pam_bpe,INFINITE,1
pantip,pam_bpe,B-CHINE-EQ,2
pantip,pam_bpe,RMF,5
pantip,pam_bpe,TMBCORMF,1
pantip,pam_bpe,YTD,1
pantip,pam_bpe,phone11,1
pantip,pam_bpe,face,1
pantip,pam_bpe,id,1
pantip,pam_bpe,cowid,1
pantip,pam_bpe,special,1
pantip,pam_bpe,liver,1
pantip,pam_bpe,ขวาง,10
pantip,pam_bpe,...),1
pantip,pam_bpe,.......,3
pantip,pam_bpe,[code][/code],2
pantip,pam_bpe,Michelin,4
pantip,pam_bpe,Pilot,3
pantip,pam_bpe,Sport,6
pantip,pam_bpe,Pulsar,1
pantip,pam_bpe,Conti,1
pantip,pam_bpe,215/50-17,1
pantip,pam_bpe,205/50-17),1
pantip,pam_bpe,"11,XXX",1
pantip,pam_bpe,"17,XXX",1
pantip,pam_bpe,Bridgestone,1
pantip,pam_bpe,Toyo,1
pantip,pam_bpe,T1,1
pantip,pam_bpe,CRV,3
pantip,pam_bpe,10%,7
pantip,pam_bpe,Lattitude,1
pantip,pam_bpe,BS,2
pantip,pam_bpe,Potenza,1
pantip,pam_bpe,RE003,1
pantip,pam_bpe,(Lattitude,1
pantip,pam_bpe,..................,2
pantip,pam_bpe,Preview,1
pantip,pam_bpe,ลังก,1
pantip,pam_bpe,reno2,2
pantip,pam_bpe,f,3
pantip,pam_bpe,Dtac,5
pantip,pam_bpe,Emergency,2
pantip,pam_bpe,IPhone,2
pantip,pam_bpe,Nokia,5
pantip,pam_bpe,๊ๆ,1
pantip,pam_bpe,2553,5
pantip,pam_bpe,💥,3
pantip,pam_bpe,🐙🦀🦞,1
pantip,pam_bpe,😍,1
pantip,pam_bpe,😊,6
pantip,pam_bpe,☺️,1
pantip,pam_bpe,🤩,1
pantip,pam_bpe,👇👇👇👇👇👇,1
pantip,pam_bpe,https://youtu.be/-ZqeMN1P9V4,1
pantip,pam_bpe,Member,1
pantip,pam_bpe,180000-200000,1
pantip,pam_bpe,45-,1
pantip,pam_bpe,60-65,1
pantip,pam_bpe,500cc,1
pantip,pam_bpe,925,1
pantip,pam_bpe,อภ,8
pantip,pam_bpe,😬,1
pantip,pam_bpe,@,4
pantip,pam_bpe,https://pantip.com/topic/39648269,1
pantip,pam_bpe,)-,2
pantip,pam_bpe,เหล่า,6
pantip,pam_bpe,Senior,1
pantip,pam_bpe,Message,1
pantip,pam_bpe,Spam,1
pantip,pam_bpe,tmvh.co/regis,1
pantip,pam_bpe,xyz,1
pantip,pam_bpe,wallet,1
pantip,pam_bpe,message,1
pantip,pam_bpe,hide,1
pantip,pam_bpe,alerts,1
pantip,pam_bpe,unlimited,3
pantip,pam_bpe,mbps,2
pantip,pam_bpe,nintendo,3
pantip,pam_bpe,switch,3
pantip,pam_bpe,router,1
pantip,pam_bpe,wi-fi,2
pantip,pam_bpe,nat,1
pantip,pam_bpe,type,1
pantip,pam_bpe,Mindset,1
pantip,pam_bpe,packet,1
pantip,pam_bpe,+net+fibee,2
pantip,pam_bpe,package,1
pantip,pam_bpe,+net+fiber,1
pantip,pam_bpe,your,2
pantip,pam_bpe,smile,1
pantip,pam_bpe,D.fin,1
pantip,pam_bpe,PS2,2
pantip,pam_bpe,Ps,1
pantip,pam_bpe,8IN1,1
pantip,pam_bpe,ps2,1
pantip,pam_bpe,Ps2,1
pantip,pam_bpe,XT,2
pantip,pam_bpe,5T,1
pantip,pam_bpe,.94,2
pantip,pam_bpe,".94""",2
pantip,pam_bpe,@-@,1
pantip,pam_bpe,!!!!!!,1
pantip,pam_bpe,5555555555555555555555555,1
pantip,pam_bpe,55555555555,1
pantip,pam_bpe,HP,2
pantip,pam_bpe,ESC,1
pantip,pam_bpe,startup,1
pantip,pam_bpe,format,2
pantip,pam_bpe,c:,1
pantip,pam_bpe,Semi,1
